"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
-3.90703546391711,-5.9522438339547,-4.28308668681898,-5.08320598693109,-4.31999124375443,-4.19306053516126,-2.9169210931297,-3.86323284125871,-2.98578194270082,-2.21000591170095,-2.47574871200323,-2.36233509739982,-2.11693574610742,-3.17008566069877,-5.77635316749104,-4.1227440367438,-2.77419000360676,-1.54787255677595,-1.06827708887204,-0.964168812118619,-0.961026625715547,-0.741497441500992,-0.459974093608557,-0.284620098415961,-0.142139767161123,-0.129197938471682,-0.235595759253449,-0.179485581974747,-0.0375980304153185,-0.0388447838235672,-0.0794762015017968,-0.116196794402512,-0.0296348051296907,-0.0359381068056292,-0.236735504833677,-0.633558389148288,-1.30268877726509,-1.6332184410995,-1.98485889919389,-1.1695713776086,-0.970219073899711,-0.890379350089654,-1.0921333225704,-1.20463969331364,-1.29171171863394,-1.59750934156883,-2.26048391697541,-3.09444824649315,-3.39025744162382,-4.40631932724293,-4.93367425296013,-4.52820914485196,-4.96184512992682,-5.06720564558465,-5.80914299031403,-6.81244509917781,-7.26443022292087,-6.03228654162824,-5.16728910414163,-5.42615073805792
-4.19306053516126,-3.44201937618241,-2.81507877386073,-2.25379492882461,-2.15158221945752,-1.7521542146357,-1.78438671489864,-2.19014966366426,-2.42024313646228,-2.11610552605143,-2.46863967732413,-1.88519141402061,-1.46750441654543,-1.27546880603101,-1.07763388228292,-0.792525624540224,-0.363843433417345,-0.127038233170723,-0.0883941507625954,-0.28209769415788,-0.39511881605402,-0.336032333392828,-0.182121576791288,-0.261234902436933,-0.357675444272316,-0.424189317106444,-0.685179010910768,-0.7080577932957,-0.694748461926919,-0.876829662993241,-1.81339176935517,-3.20892549401503,-2.75357071640402,-1.21672037714844,-1.01915436733339,-1.67878799056889,-3.04492251774476,-1.89912198755655,-1.42503518943632,-1.6194882482876,-1.14727746064939,-1.43590486167323,-1.76258909192828,-1.85854050291841,-1.86046666723785,-3.16533505794017,-3.00983119793349,-3.04492251774476,-3.82126864215968,-5.13280292807046,-4.75599307572268,-5.09946650780287,-6.50229017087397,-4.77952357313287,-4.35831010805657,-5.22135632541191,-6.81244509917781,-6.26590139280974,-6.07484615604703,-5.08320598693109
-4.03419063940235,-3.50655789731998,-3.54737989184024,-3.23398946267825,-2.7646205525906,-2.94503915923847,-2.67655153404284,-2.75986994983201,-2.77419000360676,-2.79197543603997,-1.78379129957888,-1.0567028855909,-0.785043195264482,-0.656236826539848,-0.460766423893254,-0.328365187727316,-0.663006023647958,-0.96285836769049,-1.33029217100461,-1.09511839941385,-0.720518377356077,-0.411281993429729,-0.302592685187535,-0.0819695628672507,0,-0.25489224962879,-0.581069277154595,-0.482562158493131,-0.146761381395404,-0.416728300386875,-0.740238788093796,-0.696552973694778,-1.09961278900169,-1.17895504135065,-1.24618465313525,-1.50237884014069,-2.53325691072905,-2.808423175249,-2.25474776357989,-2.80346038590687,-1.8773173575897,-2.31973125182902,-1.80606125393891,-1.66020502948775,-2.20093143926755,-1.65182362893054,-1.9193655938332,-3.23907853218572,-3.33540964112415,-3.61191841297781,-4.08637639257292,-4.58536755869191,-4.40631932724293,-5.42615073805792,-4.89285225843987,-4.39005880637115,-4.61522052184159,-5.16728910414163,-5.74460446917646,-6.26590139280974
-4.60517018598809,-3.59356927430961,-3.9633162998157,-3.29413830936875,-3.17965511171492,-3.90703546391711,-3.46094738606793,-2.73183072976761,-1.66283868916122,-1.32125596494067,-1.08589351626033,-1.11413210032615,-1.41387112889013,-2.06514423697901,-2.0572887370387,-0.811705516684081,-0.386398045390939,-0.349415642257142,-0.227402608234593,-0.0617690263976318,-0.0144032303107437,-0.199304961834368,-0.546625527897178,-0.447225042356396,-0.350550877230772,-0.374693449441411,-0.896243036570377,-1.70870591409277,-1.57793924537473,-0.937259038310351,-0.969955256459848,-1.58865537325157,-1.50192970471882,-1.09631492961943,-0.920298753271694,-0.677864557028788,-0.591674211629312,-1.09302791037421,-1.30085087930242,-1.47928722796906,-1.58767642065259,-1.61646252737106,-2.48290864712533,-2.39909599337489,-1.98050159382493,-1.6357818877737,-2.11113862842309,-2.47337341397433,-2.8319141883246,-3.70095203534821,-4.43965574751052,-4.73300355749798,-4.56594947283481,-5.62682143352007,-4.73300355749798,-5.36019277026612,-4.44816643717843,-6.21460809842219,-4.69948086545933,-5.14989736142976
-3.96859335691654,-3.48024058900261,-3.92713664323819,-2.777400279237,-4.8283137373023,-2.53957405113031,-1.93794197940614,-1.93033211909199,-1.72092828846746,-1.37753285545132,-1.34438495804268,-0.991553216374702,-0.940071260539558,-1.31975783731965,-1.3034248832976,-0.871556400533984,-0.358390700722236,-0.5563461390678,-1.50237884014069,-1.33522109093589,-0.291288568045893,-0.319792126370015,-1.08087060719195,-1.26443077336305,-0.502031076084496,-0.528141345975679,-0.699769056868832,-0.148964153139958,-0.181641787889197,-0.895508192691627,-1.48368670712854,-1.74583053733966,-2.981829368385,-1.8401097301691,-1.19072757757592,-1.98850454668773,-1.82946133641207,-1.57939379108572,-2.61183134336167,-3.90207267457498,-1.80910910756317,-1.84326331209517,-1.69826912614072,-1.66812690878278,-2.29461692334487,-2.71356538179032,-4.00085421913476,-3.20892549401503,-4.52820914485196,-4.24749574171628,-4.69948086545933,-5.5727542122498,-4.64599218050835,-4.25451331437492,-3.9633162998157,-4.26869794936688,-4.61522052184159,-4.68855179492714,-5.25909665339476,-4.89285225843987
-3.72970144863419,-3.82584530918709,-3.42959685618385,-2.86645993784985,-3.41124771751566,-2.97006452680541,-2.41128450991739,-2.64085895156189,-2.86645993784985,-3.24676102835774,-1.64299469596294,-1.41304909842871,-1.23580752784595,-1.34476861429139,-0.964693471102323,-0.693747360631978,-1.1989852628149,-1.0064889997923,-0.386986886862391,-0.313752300184965,-0.682602966684274,-0.811705516684081,-0.358533813423732,-0.206655233809407,-0.250900228359253,-0.111713989630002,-0.113280686458966,-0.115074207845465,-0.149660774554406,-0.215299397291161,-0.590590592234853,-1.40813105572906,-1.06160556303901,-1.82325013631943,-1.39958225544683,-0.586267818932849,-0.759073330676112,-2.32380872944567,-1.84389522364858,-2.58893472021205,-1.10231915059944,-0.982163476024863,-1.32200587123753,-2.22747762050724,-1.95333766488411,-1.77963328943021,-2.60639654737571,-2.75829141753896,-4.24052707240018,-3.7898053727039,-5.09946650780287,-4.1227440367438,-4.22673375026785,-4.67774087882293,-4.49184150068109,-4.66704558970618,-5.22135632541191,-6.26590139280974,-5.02068562994976,-6.07484615604703
-4.77952357313287,-4.17990245058375,-3.53701710480469,-3.14191478373207,-2.35282630943079,-2.58760404802634,-3.18447439815087,-3.65351231027664,-2.67075441635851,-1.74125648705495,-1.62455155024415,-2.14814873968963,-1.78200717778538,-2.50838000597364,-1.52371903703156,-0.669235360513632,-0.324207753801231,-0.251543025835908,-0.4744936945186,-1.04953645102152,-0.985372893061599,-1.33864770765254,-0.973919844710791,-0.306389299917477,-0.142370341291727,-0.195649987005287,-0.252057561478852,-0.240544065994377,-0.570575628171765,-1.01197598200856,-1.04015471909654,-0.95062341095466,-1.08767234862978,-1.77608298984305,-1.33674258229064,-1.14099800516455,-1.97472123090943,-2.2557015070952,-1.78319623856757,-1.65548185093551,-2.14216837158814,-2.37193517112884,-2.45806999583444,-2.35282630943079,-2.31668401737355,-2.34758245892478,-3.15590102570681,-3.20152718653359,-4.54690127786412,-4.02295456613543,-5.18498868124103,-3.74650856695057,-4.47414192358169,-4.29768548624013,-4.44816643717843,-5.11599580975408,-5.14989736142976,-5.77635316749104,-4.93367425296013,-5.40367788220586
-3.93734081341244,-3.84904820626676,-5.14989736142976,-3.9633162998157,-3.44514926919134,-2.86295116232017,-2.29859307172451,-2.70605219843954,-2.67220054820851,-3.7214026458195,-2.6200393237795,-2.75043591759865,-1.20330635978278,-0.953473523001871,-0.740867916771357,-0.776094101380872,-1.14727746064939,-0.877070018720874,-0.441921645118779,0,-0.147224719756525,-0.651621433731447,-1.15327969001042,-0.518857795463255,-0.257217531647961,-0.503850010029566,-0.826678573184468,-0.600203434917207,-0.750776293396582,-0.472406513862046,-0.954252238161274,-1.83885107676191,-0.943918898991629,-0.636010989189136,-1.0486799199199,-0.802962046567152,-0.906092906897709,-0.686966321484864,-0.434636485408444,-0.599110538633562,-1.03620102854671,-1.59553500726511,-1.67025005183086,-2.47100374461901,-2.02874842736432,-1.83885107676191,-2.87883852208249,-2.7854713480708,-3.37260992481024,-3.29683736633791,-3.64581996465349,-4.15409456662788,-4.90627527877201,-3.60822155109648,-3.8971343929344,-4.72170400224404,-4.65646348037564,-4.65646348037564,-6.16581793425276,-5.24004845842406
-3.11903048989848,-3.04282388108784,-5.31852007386556,-2.84558961512427,-3.58271925828555,-2.69119308403579,-1.79336075059503,-1.90380897303668,-2.32892906833365,-2.06514423697901,-2.19912638462582,-1.43758765550744,-1.60594402317984,-1.54177926396029,-2.19912638462582,-1.59159799430577,-1.3991769869509,-0.403167749059481,-0.180922535880247,-0.19212949778504,-0.221020805933231,-0.107362518328499,-0.0341774518015865,-0.160755778879394,-0.411583789116342,-1.12670316883464,-1.58279598148768,-0.567572357651879,-0.557567886318122,-0.71805481626613,-0.28342448219914,-0.27443684570176,-0.656815251312555,-0.886731929632611,-0.586986984731555,-0.585369588386514,-2.01290501787959,-0.959459227275534,-0.774140339769477,-0.837017550979647,-1.36414155647876,-1.92004748952959,-1.05296993078941,-1.32463498073316,-2.36021420583068,-1.98777435315401,-2.00693485089309,-3.17965511171492,-2.63247901425514,-2.75357071640402,-3.86323284125871,-3.89222037813197,-3.83506196429202,-4.30506559353775,-5.20300718674371,-4.91988093082779,-4.8283137373023,-4.55638002181866,-5.13280292807046,-4.55638002181866
-3.47054745979695,-3.01389624418166,-2.67075441635851,-2.48771057712073,-4.84089251950916,-3.91202300542815,-2.32176791241082,-2.28671174383776,-1.59701539243554,-2.56785357060893,-1.73330189965649,-1.36453286933838,-1.26868911904563,-1.30121818876477,-1.13103217992422,-1.06044982757376,-0.617112494283948,-0.234330896954786,-0.0982745692683405,-0.139147131410158,-0.265007755412909,-1.21840985212371,-0.879958802626765,-0.503684515614624,-1.14633302487952,-1.05497825164805,-0.484833043491737,-0.217037232882449,-0.463783017432679,-0.693347200562612,-0.539568092631645,-0.406465608441748,-0.885761526839332,-2.07147337203066,-1.39150792817278,-0.760142049384224,-0.619525040689332,-1.1551826401565,-1.54224666289378,-1.68848111977455,-1.78438671489864,-1.45757556312485,-2.2876964805003,-2.64085895156189,-2.78871810416966,-2.55232932610543,-2.5757070141145,-2.47100374461901,-2.82683373709218,-4.99083266680008,-4.72170400224404,-4.7444322533216,-5.74460446917646,-4.3428059215206,-3.97389840914623,-4.59521985513492,-3.77661836842194,-4.00633368489939,-5.38169897548709,-5.5727542122498
-3.8824642031866,-4.32753844938981,-2.93181894781034,-2.86645993784985,-2.73799407747528,-1.94351302445559,-2.00693485089309,-1.58914520916634,-1.85087273372056,-1.8496004689179,-1.45800520867389,-1.72316667776244,-1.89246417334969,-1.65234541344538,-1.57939379108572,-1.46663711380243,-1.44392347395653,-2.04099035530558,-0.96443110720209,-0.534776844588504,-0.799174585205475,-0.718259881375021,0,-0.142139767161123,-0.751200112008562,-0.627172191636412,-0.478519789014075,-0.33645223682121,-0.578926036469922,-0.986713196170701,-1.39392338828438,-1.64973920920763,-1.97616319222633,-1.10111541888623,-1.24375367433778,-1.13072234258634,-1.34438495804268,-1.58963528513792,-1.42878441274084,-2.02571121925887,-2.68384551240539,-3.39919937899948,-2.63666020501554,-2.32687778556309,-2.54211212355878,-2.95267278409354,-2.99573227355399,-3.76792266145439,-3.81217767045843,-4.24052707240018,-3.48349262438899,-3.25450300251135,-4.21990778519745,-6.31996861408002,-4.60517018598809,-4.64599218050835,-4.8665349501225,-4.01738352108597,-4.51899248974704,-4.96184512992682
-4.66704558970618,-4.09835258361964,-3.22388836669175,-3.3270179834879,-2.68677806582667,-2.65072513448294,-2.28278246569787,-2.41575379109968,-3.26754099684948,-2.0189110419398,-2.03791579485134,-3.60086857679122,-2.74264164587183,-2.64226246056421,-2.11693574610742,-2.63526453137656,-2.10046090890391,-1.44859538731727,-0.998585974600985,-0.937003773471697,-0.708260818369993,-0.128629142597181,-0.040197189751413,-0.129425547440458,-0.37033930613279,-0.365715688590881,-0.566690756607386,-0.424647927524938,-0.248204981909581,-0.277731741598613,-0.538539462333506,-0.45949899660065,-0.209733864404292,-0.101036544177772,-0.145372653015752,-0.40122411385091,-0.909563411124729,-1.43969513784701,-1.31490436503322,-1.00457564674173,-1.11871296037511,-1.51412773262978,-1.20530702733907,-1.51185758409524,-2.15158221945752,-2.75671537308349,-3.06830296638883,-3.16533505794017,-4.05128507276165,-4.06284589516273,-4.31250057202527,-4.26158048159801,-3.95806694392955,-4.23360662955561,-5.03595310208055,-4.35052796761451,-3.83044301843572,-4.7444322533216,-4.8665349501225,-4.40631932724293
-3.40219788199574,-3.81217767045843,-3.61191841297781,-3.03447310187042,-2.68971924441749,-2.32176791241082,-2.47337341397433,-2.14387340183922,-2.57833859458055,-2.3859667019331,-1.91392710320226,-2.95267278409354,-2.19014966366426,-2.33304430047875,-2.14216837158814,-1.78498248494903,-1.80667008196381,-2.11610552605143,-3.00780485478826,-1.86820864139146,-1.05411704878156,-0.486783629285753,-0.0892684677581823,-0.0657125433653813,-0.141909246182693,-0.131020262438404,-0.156302994395401,-0.124090385231051,0,-0.186811622066819,-0.415363940287412,-0.598018835468368,-0.559315832926425,-0.377023434476861,-0.381992751923022,-0.665142984150348,-1.29098418131557,-1.99657206385754,-1.86368520879964,-1.32953602730128,-1.6124424214544,-1.66971884331903,-1.29243978564827,-1.80120392805605,-2.85597033117883,-2.66642852641139,-2.81674961802555,-3.0878475624618,-6.16581793425276,-4.99083266680008,-5.62682143352007,-6.11929791861787,-5.74460446917646,-5.11599580975408,-5.22135632541191,-5.06720564558465,-4.24749574171628,-4.32753844938981,-5.27851473925186,-5.49676830527187
-4.39815601660377,-6.11929791861787,-3.93222571274567,-3.8824642031866,-4.01738352108597,-3.01186165548387,-5.7138328105097,-3.22388836669175,-2.53704240420853,-3.04702556794154,-2.16108553072035,-2.95651156040071,-2.12695252435089,-1.63835192259874,-1.69281952137315,-1.57166054810007,-1.63168352138142,-1.81400507817537,-2.10537492370634,-2.28572797592762,-1.99952191850396,-1.15296288341819,-0.766793720728244,-0.526616309672315,-0.389198135644292,-0.208378099113736,-0.151520807641242,-0.0803427526825385,-0.175902204991771,-0.323240167852495,-0.463306107798014,-0.657587005161394,-0.770244230944912,-0.643405088665131,-0.664171072323428,-0.934200152417723,-2.05650657039734,-3.19174715747995,-2.45457144999193,-2.17948289586006,-2.03561606213981,-1.73897728378909,-1.32878045491928,-1.63219489955672,-2.72417958303209,-2.84731226843572,-3.44514926919134,-3.50323010722731,-3.60453830568019,-4.90627527877201,-4.20639406603072,-4.38202663467388,-4.31250057202527,-5.9522438339547,-5.5727542122498,-6.31996861408002,-4.48295255326384,-5.14989736142976,-5.36019277026612,-4.94766049493487
-4.69948086545933,-3.84904820626676,-3.8824642031866,-2.98578194270082,-2.72265635349157,-2.53199825732185,-2.33304430047875,-2.4395509480672,-2.59964432725842,-2.48051630148671,-1.84579335772054,-2.41017030367398,-3.47699909507844,-1.68416145863004,-1.21435989721242,-1.59356456327781,-2.06830379726938,-1.79878408416502,-1.79516526236289,-1.56494267254755,-1.46533756846034,-0.807436326962073,-0.410377152469185,-0.366292473033692,-0.266181541005778,-0.197719498974051,-0.349699330202307,-0.279713902802604,-0.292225712501654,-0.448320418414594,-0.724431470599712,-1.10021357003508,-0.62436766516512,-0.134560493395695,-0.153967363297427,-0.397794601803945,-1.06537095488831,-1.1551826401565,-1.30859285345604,-1.34784317474564,-1.29389751185392,-1.02331930463268,-0.825079851820771,-1.40242374304977,-2.57965698633381,-3.9792317551216,-2.52948569318597,-2.59293739400171,-3.30497852392161,-4.16691525505694,-3.50655789731998,-4.49184150068109,-4.49184150068109,-4.58536755869191,-5.9522438339547,-4.6356293934728,-4.62537289330561,-5.44914025628262,-4.94766049493487,-4.52820914485196
-4.99083266680008,-3.76360300030987,-2.97006452680541,-3.11451580954396,-3.69288747551148,-2.75357071640402,-3.16533505794017,-2.1803674602698,-1.65495842773591,-1.39634469697339,-1.82883847746948,-2.38379514841959,-1.42795003638872,-1.13320373343773,-0.845133537557827,-1.32727102067043,-2.70905070143579,-1.93655405413129,-1.43843011554042,-1.34899857637619,-1.38909828845262,-0.940839604795568,-0.448790232846538,-0.218529213763464,-0.35296753915041,-0.374838914566404,-0.357103607230286,-0.155718574999421,0,-0.0386368836149182,-0.105805058896976,-0.277731741598613,-0.370773868318234,-0.564578079765238,-0.821890056452671,-0.788337367563694,-1.21773371957597,-1.84073965144977,-1.78319623856757,-2.47456035773386,-2.14302052332271,-1.74068619904405,-1.29901635301283,-1.76901998225857,-3.94248221291285,-3.84904820626676,-3.34104345884241,-3.17008566069877,-4.67774087882293,-3.89222037813197,-3.91703554725169,-4.0570487774784,-4.11659017116942,-5.20300718674371,-5.40367788220586,-4.99083266680008,-5.49676830527187,-5.25909665339476,-3.94248221291285,-4.55638002181866
-4.67774087882293,-3.98998454689786,-5.18498868124103,-5.05145728861651,-3.64965874096066,-3.083471187862,-3.05760767727208,-5.16728910414163,-3.15825120305177,-2.74887219562247,-2.42136862898401,-1.83320665914223,-1.87015353665607,-1.28446005523862,-1.52509676400035,-1.27332288246073,-1.05239686487115,-1.26443077336305,-1.39472983994099,-1.20230752500687,-0.843970070294529,-0.758432647258575,-0.794073099149906,-0.687960653872645,-0.475297617706845,-0.419919065078315,-0.410678675161052,-0.31183816232954,-0.158526908228237,0,-0.16865536603014,-0.453500557146721,-0.460766423893254,-0.47626317941688,-0.360109406387367,-0.53307123271331,-0.715597309397537,-0.998857455531117,-1.58816577715856,-1.91800319580231,-1.50507789710986,-1.9317114296555,-1.90380897303668,-2.11113862842309,-2.16805420003644,-2.53704240420853,-3.31044301839369,-4.18645985112991,-4.76768911548587,-4.42284862919414,-6.11929791861787,-4.97623386737892,-5.05145728861651,-4.35052796761451,-4.47414192358169,-5.22135632541191,-4.72170400224404,-5.29831736654804,-5.14989736142976,-5.99146454710798
