"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice","ExteriorFirst","BsmtUnfSf","EncodeLotShape","EncodeNeighborhood","EncodeHouseStyle","EncodeBsmtExposure","EncodeKitchenQual","EncodeBsmtQual","BathToRoom","EncodeBldgType","EncodedFoundation","EncodeSaleType","EncodedSaleCondition","cent1","EncodeNeighborhoodL","EncodeCondition1","EncodeCondition1L","EncodeLotConfig","EncodeHeatingQC","cent2","cent3","EncodeExteriorFirst"
44,20,"RL",3.58351893845611,9.12695876303713,"IR1","CulDSac","CollgCr","Norm","1Fam","1Story",5,6,1975,1980,"Hip","VinylSd","None",5.8406416573734,"TA","TA","CBlock","Gd","Av","LwQ",5.63478960316925,167,6.84374994900622,"TA","Y","SBrkr",6.84374994900622,0,6.84374994900622,1,0,1,0,3,"TA",5,0,"Detchd",1977,"Unf",1,5.73009978297357,"Y",7,2008,"WD","Normal",11.7772109596156,"VinylSd",5.11799381241676,1,0,1,0,1,1,0.666666666666667,0,0,0,1,-0.02197556937716,0,1,0,0,1,0.276613119302983,0.10615249931982,0
45,20,"RL",4.24849524204936,8.98029807897082,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1959,1959,"Gable","Wd Sdng","None",4.85203026391962,"TA","TA","CBlock","TA","No","ALQ",5.18738580584075,465,7.0475172213573,"Ex","Y","FuseA",7.0475172213573,0,7.0475172213573,1,0,1,0,3,"TA",6,0,"Attchd",1959,"RFn",1,5.7037824746562,"Y",5,2006,"WD","Normal",11.8565151693603,"BrkFace",6.14203740558736,4,0,1,0,1,1,0.666666666666667,0,0,0,1,-0.0150364510244995,0,1,0,0,0,0.189268343848066,0.0376168239738099,1
46,120,"RL",4.11087386417331,8.94350613203724,"Reg","Inside","NridgHt","Norm","TwnhsE","1Story",9,5,2005,2005,"Hip","MetalSd","BrkFace",6.02102334934953,"Ex","TA","PConc","Ex","No","GLQ",6.12249280951439,1296,7.46851327149634,"Ex","Y","SBrkr",7.46851327149634,0,7.46851327149634,1,0,2,0,2,"Ex",6,1,"Attchd",2005,"RFn",2,6.35610766069589,"Y",2,2010,"WD","Normal",12.6757637259376,"MetalSd",7.16703787691222,4,0,1,0,0,0,1.5,0,1,0,1,0.0566477976760145,0,1,0,0,0,1.87657069444194,0.130837973140914,0
47,50,"RL",3.87120101090789,9.4589177245472,"IR1","CulDSac","Mitchel","Norm","1Fam","1.5Fin",7,5,2003,2003,"Gable","VinylSd","None",5.34710753071747,"Gd","TA","PConc","Ex","No","GLQ",7.2086003379602,83,7.26822302115957,"Ex","Y","SBrkr",7.32514895795557,6.44730586254121,7.67275789664251,1,0,1,1,1,"Gd",6,1,"Attchd",2003,"RFn",2,6.50727771238501,"Y",8,2009,"WD","Abnorml",12.3870850123755,"VinylSd",4.4188406077966,1,0,0,0,0,0,3,0,1,0,0,-0.327336278210155,1,1,0,0,0,0.322353990870579,0.145764599897875,0
48,20,"FV",4.43081679884331,9.31433996199467,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2006,2006,"Gable","VinylSd","None",5.74300318780948,"Gd","TA","PConc","Gd","Av","GLQ",3.17805383034795,1632,7.4121603349452,"Ex","Y","SBrkr",7.4121603349452,0,7.4121603349452,0,0,2,0,3,"Gd",7,0,"Attchd",2006,"RFn",3,6.71659477352098,"Y",7,2007,"WD","Normal",12.4280154762679,"VinylSd",7.39756153552405,4,0,1,0,0,1,0.666666666666667,0,1,0,1,0.0349698258299119,0,1,0,0,0,0.758789712849041,0.0582471731560581,0
49,190,"RM",3.49650756146648,8.40200678160712,"Reg","Inside","OldTown","Norm","2fmCon","2Story",4,5,1920,2008,"Gable","MetalSd","None",3.98898404656427,"TA","TA","BrkTil","TA","No","Unf",5.70044357339069,736,6.60123011872888,"Gd","Y","SBrkr",6.60123011872888,6.57368016696065,7.28069719538474,0,0,2,0,2,"TA",8,0,"Attchd",1945,"Unf",0,5.48063892334199,"N",6,2009,"New","Partial",11.6351430976945,"MetalSd",6.60123011872888,4,0,0,0,1,1,1,0,0,1,1,-0.0344065072952595,0,1,0,0,0,0.826302310122659,-0.00561531565944449,0
50,20,"RL",4.18965474202643,8.95441533113759,"Reg","Inside","Sawyer","Norm","1Fam","1Story",5,7,1966,1966,"Gable","HdBoard","None",5.08140436498446,"TA","TA","CBlock","TA","No","BLQ",6.63725803128446,192,6.86171134048073,"Ex","Y","SBrkr",6.86171134048073,0,6.86171134048073,1,0,1,0,3,"TA",6,0,"Attchd",1966,"Unf",1,5.95583736946483,"Y",1,2007,"WD","Normal",11.7519423654407,"HdBoard",5.25749537202778,4,0,1,0,1,1,0.666666666666667,0,0,0,1,-0.0241865713674625,0,1,0,0,0,0.304443668165044,0.111867844116475,0
51,60,"RL",4.04305126783455,9.53741141265633,"IR2","Corner","Gilbert","Norm","1Fam","2Story",6,6,1997,1997,"Gable","VinylSd","None",5.74300318780948,"TA","TA","PConc","Gd","Av","GLQ",5.2040066870768,612,6.67708346124714,"Gd","Y","SBrkr",6.67708346124714,6.51619307604296,7.29301767977278,0,1,2,0,3,"TA",6,0,"Attchd",1997,"Fin",2,5.96100533962327,"Y",7,2007,"WD","Normal",12.083905011556,"VinylSd",6.41673228251233,2,0,0,0,1,1,1,0,1,0,1,0.00486016016762083,0,1,0,0,0,-0.00563161416248127,0.00147754012808188,0
52,50,"RM",3.95124371858143,8.73873546136347,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",6,6,1934,1950,"Gable","Wd Sdng","None",5.19295685089021,"TA","TA","PConc","TA","No","Unf",3.17805383034795,816,6.70441435496411,"TA","Y","SBrkr",6.70441435496411,0,7.06987412845857,0,0,1,0,3,"TA",6,1,"Detchd",1985,"Unf",2,6.26909628370626,"Y",9,2006,"WD","Normal",11.6483301019764,"Wd Sdng",6.70441435496411,4,0,0,0,1,1,0.333333333333333,0,1,0,1,-0.0332526444205884,0,1,0,0,1,0.0385308419476659,0.0746921375019358,0
53,90,"RM",4.70048036579242,9.04452188728124,"IR2","Corner","IDOTRR","RRNn","Duplex","1Story",5,5,1963,1963,"Gable","Wd Sdng","None",0,"Fa","TA","CBlock","Gd","Gd","LwQ",4.64439089914137,0,6.70441435496411,"TA","N","SBrkr",6.70441435496411,0,6.70441435496411,1,0,1,0,2,"TA",5,0,"CarPort",1963,"Unf",2,6.24610676548156,"Y",5,2010,"WD","Normal",11.6082356447746,"Wd Sdng",6.11368217983223,2,0,1,1,1,1,1,1,0,0,1,-0.0367609094257529,0,0,0,0,1,0.462720653565429,0.236111077461089,0
54,20,"RL",4.21950770517611,10.8251836490688,"IR1","Inside","Veenker","Norm","1Fam","1Story",9,5,1981,1987,"Gable","Wd Shng","None",0,"Gd","TA","CBlock","Ex","Gd","GLQ",7.50108212425987,32,7.51860721681525,"Gd","Y","SBrkr",7.51860721681525,0,7.51860721681525,2,0,0,1,0,"Gd",5,1,"Attchd",1981,"Fin",3,6.79570577517351,"Y",11,2006,"WD","Normal",12.8609986132699,"WdShing",3.46573590279973,1,0,1,1,0,0,3,0,0,0,1,0.0728558503175918,0,1,0,0,0,2.4134945970288,0.20998343577767,0
55,80,"RL",4.0943445622221,8.87262736591884,"Reg","Inside","NAmes","Norm","1Fam","SLvl",5,5,1955,1955,"Gable","MetalSd","None",5.27811465923052,"TA","TA","CBlock","TA","No","ALQ",5.95064255258773,0,5.95064255258773,"TA","Y","SBrkr",7.2152399787301,0,7.2152399787301,0,0,1,0,3,"TA",6,1,"Detchd",1962,"Unf",2,6.3491389913798,"Y",2,2007,"WD","Normal",11.7752897294377,"MetalSd",4.33073334028633,4,0,0,0,1,1,0.333333333333333,0,0,0,1,-0.0221436770177258,0,1,0,0,1,0.278729140873913,0.0129513368715419,0
56,20,"RL",4.60517018598809,9.2276890103108,"IR1","Inside","NAmes","Norm","1Fam","1Story",6,5,1964,1964,"Gable","Plywood","BrkFace",5.605802066296,"TA","TA","CBlock","TA","No","BLQ",6.19440539110467,935,7.26192709270275,"Gd","Y","SBrkr",7.26192709270275,0,7.26192709270275,0,0,2,0,3,"TA",7,1,"Attchd",1964,"RFn",2,6.35610766069589,"Y",7,2008,"WD","Normal",12.1034860567551,"HdBoard",6.84054652928869,1,0,1,0,1,1,0.666666666666667,0,0,0,1,0.00657350162254256,0,1,0,0,0,-0.00761691457850168,-0.000337289074328265,0
57,160,"FV",3.17805383034795,7.8804263442924,"Reg","Inside","Somerst","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","MetalSd","BrkFace",6.12249280951439,"Gd","TA","PConc","Gd","No","GLQ",6.47543271670409,321,6.87729607149743,"Ex","Y","SBrkr",6.89060912014717,6.62804137617953,7.46106551435428,1,0,2,1,3,"Gd",7,0,"Attchd",1999,"Fin",2,6.17378610390194,"Y",8,2009,"WD","Abnorml",12.0581525154536,"MetalSd",5.77144112313002,4,0,0,0,0,1,1.33333333333333,0,1,0,0,-0.0271853747688779,0,1,0,0,0,0.0565637858585329,0.00579901315731386,0
58,60,"RL",4.48863636973214,9.36263218231844,"IR1","Corner","CollgCr","Norm","1Fam","2Story",7,5,2004,2004,"Gable","VinylSd","None",4.58496747867057,"Gd","TA","PConc","Gd","No","Unf",5.7037824746562,860,6.75693238924755,"Ex","Y","SBrkr",6.75693238924755,6.75693238924755,7.4500795698075,0,0,2,1,3,"Gd",7,0,"Attchd",2004,"RFn",2,6.33682573114644,"Y",8,2006,"WD","Normal",12.1884177102915,"VinylSd",6.75693238924755,1,0,0,0,0,1,1,0,1,0,1,0.0140050213069759,0,1,0,0,0,0.143829345803388,0.0293965903149415,0
59,60,"RL",4.18965474202643,9.52383637932094,"IR2","CulDSac","StoneBr","Norm","1Fam","2Story",10,5,2006,2006,"Hip","VinylSd","BrkFace",6.93828448401696,"Ex","TA","PConc","Ex","Gd","Unf",3.87120101090789,1410,7.25134498337221,"Ex","Y","SBrkr",7.26262860097424,7.32580750259577,7.98786409608569,0,0,3,1,3,"Gd",10,1,"BuiltIn",2006,"Fin",3,6.46302945692067,"Y",10,2006,"New","Partial",12.9917534274931,"VinylSd",7.25134498337221,2,1,0,1,0,0,1.33333333333333,0,1,1,1,0.0842968965621158,0,1,0,0,0,3.75589505793427,0.695037394218621,0
60,20,"RL",4.0943445622221,8.88183630500415,"Reg","Inside","CollgCr","Norm","1Fam","1Story",5,7,1972,1972,"Gable","HdBoard","None",5.68357976733868,"TA","TA","CBlock","TA","Av","ALQ",6.44888939414686,148,6.65929391968364,"Ex","Y","SBrkr",6.65929391968364,0,6.65929391968364,0,0,1,0,2,"TA",4,0,"Detchd",1973,"Unf",1,5.8636311755981,"Y",1,2008,"WD","Normal",11.7352686961137,"HdBoard",4.99721227376411,4,0,1,0,1,1,0.5,0,0,0,1,-0.0256455174335802,0,1,0,0,0,0.322807862298874,0.17794261971075,0
61,20,"RL",4.14313472639153,9.47822781709978,"Reg","Inside","SawyerW","RRAe","1Fam","1Story",6,5,2004,2004,"Gable","VinylSd","None",4.38202663467388,"TA","TA","PConc","Gd","No","ALQ",6.84694313958538,217,7.05444965813294,"Ex","Y","SBrkr",7.05444965813294,0,7.05444965813294,1,0,1,1,3,"Gd",5,0,"Detchd",2006,"Unf",2,6.35610766069589,"Y",5,2006,"New","Partial",11.9703503120091,"VinylSd",5.37989735354046,4,0,1,0,0,1,1,0,1,1,1,-0.00507587604272959,0,0,1,0,0,0.00588157065268666,0.0122962137411937,0
62,75,"RM",4.0943445622221,8.88183630500415,"Reg","Inside","IDOTRR","Norm","1Fam","2.5Unf",5,7,1920,1996,"Gable","MetalSd","None",6.43133108193348,"TA","TA","BrkTil","TA","No","Unf",4.64439089914137,530,6.27287700654617,"TA","N","SBrkr",6.36475075685191,6.27287700654617,7.01301578963963,0,0,1,0,3,"Fa",6,0,"Detchd",1935,"Unf",1,5.66296048013595,"N",3,2007,"WD","Normal",11.5228757958234,"MetalSd",6.27287700654617,4,0,0,0,0,1,0.333333333333333,0,0,0,1,-0.044229896208979,0,1,0,0,1,0.556735042757465,0.128090266750619,0
63,120,"RL",3.78418963391826,8.77059432989114,"IR1","Inside","NridgHt","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","VinylSd","Stone",5.18178355029209,"Gd","TA","PConc","Gd","Mn","GLQ",3.17805383034795,1346,7.22256601882217,"Ex","Y","SBrkr",7.22256601882217,0,7.22256601882217,0,0,2,0,2,"Gd",6,1,"Attchd",2006,"RFn",2,6.18208490671663,"Y",10,2007,"WD","Normal",12.2184951655287,"VinylSd",7.20489251020467,1,0,1,0,0,1,1,0,1,0,1,0.0166367986402377,0,1,0,0,0,0.360992122876269,-0.00833755253460278,0
64,70,"RM",3.91202300542815,9.23989917421773,"IR1","Inside","OldTown","RRAn","1Fam","2Story",7,6,1921,1950,"Gable","Stucco","None",5.66296048013595,"TA","TA","BrkTil","TA","No","Unf",5.04985600724954,576,6.35610766069589,"Gd","Y","SBrkr",6.80461452006262,6.69456205852109,7.44424864949671,0,0,2,0,3,"TA",9,0,"Detchd",1990,"Unf",2,6.17378610390194,"Y",4,2010,"WD","Normal",11.8493977015914,"Stucco",6.35610766069589,1,0,0,0,1,1,0.666666666666667,0,0,0,1,-0.0156592294542752,0,0,0,0,0,-0.160817800903429,-0.0318252624023241,0
65,60,"RL",4.38202663467388,9.14580185083861,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,1997,1998,"Gable","VinylSd","BrkFace",6.35088571671474,"TA","TA","PConc","Gd","No","GLQ",6.6052979209482,318,6.96318998587024,"Ex","Y","SBrkr",6.96318998587024,6.88448665204278,7.61775957660851,1,0,2,1,3,"Gd",8,0,"Attchd",1998,"RFn",2,6.46925031679577,"Y",2,2009,"WD","Normal",12.2991075114974,"VinylSd",5.76205138278018,4,0,0,0,0,1,1.33333333333333,0,1,0,1,0.023690378912493,0,1,0,0,0,0.243296431053698,0.0951250811695281,0
66,60,"RL",4.33073334028633,9.16858043772795,"Reg","Inside","NridgHt","Norm","1Fam","2Story",8,5,2004,2005,"Gable","VinylSd","BrkFace",5.8406416573734,"Gd","TA","PConc","Ex","Av","Unf",6.33682573114644,1143,7.04141166379481,"Ex","Y","SBrkr",7.04141166379481,7.1929342212158,7.81318726752142,0,0,2,1,4,"Gd",9,1,"BuiltIn",2004,"RFn",3,6.74758652682932,"Y",10,2007,"WD","Normal",12.6666570528594,"VinylSd",7.04141166379481,4,0,0,0,0,0,0.75,0,1,0,1,0.0558509637816728,0,1,0,0,0,1.21187726173884,0.349001830434527,0
67,20,"RL",3.91202300542815,9.89847501071258,"Reg","Inside","NAmes","PosA","1Fam","1Story",7,5,1970,1989,"Gable","Plywood","BrkFace",5.65948221575962,"TA","TA","CBlock","Gd","Gd","GLQ",6.81563999007433,1035,7.5740450053722,"TA","Y","SBrkr",7.69938940625674,0,7.69938940625674,1,0,2,0,3,"TA",7,1,"Attchd",1970,"RFn",2,6.35610766069589,"Y",7,2010,"WD","Normal",12.1007121298723,"Plywood",6.94215670569947,4,0,1,1,1,1,1,0,0,0,1,0.00633078302030414,0,0,0,0,1,0.0650161367323299,0.031326353336163,0
68,20,"RL",4.27666611901606,9.27472263090545,"IR1","Inside","CollgCr","Norm","1Fam","1Story",7,5,2003,2003,"Gable","VinylSd","BrkFace",5.11799381241676,"Gd","TA","PConc","Gd","Av","GLQ",6.92067150424868,440,7.28138566357028,"Ex","Y","SBrkr",7.2991214627108,0,7.2991214627108,1,0,2,0,3,"Gd",7,0,"Attchd",2003,"RFn",2,6.32435896238131,"Y",6,2007,"WD","Normal",12.3282902782544,"VinylSd",6.08677472691231,1,0,1,0,0,1,1,0,1,0,1,0.0262438710037358,0,1,0,0,0,0.269520389514556,0.00980912187292283,0
69,30,"RM",3.85014760171006,8.43554920237573,"Reg","Corner","OldTown","Artery","1Fam","1Story",4,6,1945,1950,"Gable","MetalSd","None",4.68213122712422,"TA","Gd","CBlock","TA","No","Unf",5.41164605185504,747,6.61606518513282,"TA","Y","SBrkr",6.61606518513282,0,6.61606518513282,0,0,1,0,2,"TA",4,0,"Attchd",1945,"Unf",1,5.39362754635236,"Y",6,2010,"WD","Normal",11.289781913656,"MetalSd",6.61606518513282,4,0,1,0,1,1,0.5,0,0,0,1,-0.0646256108986247,0,0,0,0,1,1.55204046491459,0.480335627646211,0
70,50,"RL",4.39444915467244,9.65457737458489,"Reg","Corner","ClearCr","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","AsbShng","None",5.66296048013595,"Gd","TA","CBlock","TA","No","BLQ",6.40191719672719,701,7.1731917424866,"TA","Y","SBrkr",7.1731917424866,6.89060912014717,7.73499619402278,0,0,2,0,3,"TA",7,1,"Attchd",1953,"Fin",2,6.50279004591562,"Y",7,2006,"WD","Normal",12.3238556811866,"BrkFace",6.55250788703459,4,0,0,0,1,1,0.666666666666667,0,0,0,1,0.0258558437602976,0,1,0,0,1,0.265535411316072,0.138463049116219,1
71,20,"RL",4.55387689160054,9.52156805800298,"IR1","Inside","NAmes","Norm","1Fam","1Story",7,6,1973,1973,"Gable","Plywood","BrkFace",7.01660968389422,"TA","Gd","CBlock","Gd","Gd","ALQ",7.539027055824,343,7.7066129139642,"Ex","Y","SBrkr",7.7066129139642,0,7.7066129139642,1,0,2,0,3,"TA",8,2,"Attchd",1973,"Fin",2,6.24610676548156,"Y",2,2007,"WD","Normal",12.4049235042753,"Plywood",5.83773044716594,1,0,1,1,1,1,1,0,0,0,1,0.0329492782805658,0,1,0,0,0,0.33838385789724,0.165761666077845,0
72,20,"RL",4.23410650459726,8.93577193866978,"Reg","Corner","Mitchel","Norm","1Fam","1Story",4,6,1982,2006,"Gable","Plywood","None",4.58496747867057,"TA","TA","CBlock","TA","No","ALQ",6.33682573114644,280,6.73933662735717,"TA","Y","SBrkr",6.73933662735717,0,6.73933662735717,1,0,1,0,2,"TA",4,0,"Detchd",1987,"Unf",2,5.88610403145016,"Y",6,2007,"WD","Normal",11.7714361601217,"HdBoard",5.63478960316925,4,0,1,0,1,1,1,0,0,0,1,-0.022480864332875,1,1,0,0,1,0.539897583105394,0.135419620724493,0
73,60,"RL",4.30406509320417,9.224341891612,"IR1","Corner","Gilbert","Norm","1Fam","2Story",7,5,1998,1998,"Gable","VinylSd","BrkFace",3.68887945411394,"TA","TA","PConc","Gd","No","Unf",5.3890717298165,832,6.72383244082121,"Gd","Y","SBrkr",6.78558764500793,6.72503364216684,7.4489161025442,0,0,2,1,3,"TA",7,1,"Attchd",1998,"Fin",2,6.05678401322862,"Y",12,2009,"WD","Normal",12.1281111040605,"VinylSd",6.72383244082121,1,0,0,0,1,1,1,0,1,0,1,0.0087281932617642,0,1,0,0,0,0.0896371593708164,0.0182044524189063,0
74,20,"RL",4.44265125649032,9.23014299927236,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,7,1954,2003,"Gable","Wd Sdng","BrkFace",4.64439089914137,"TA","TA","CBlock","TA","No","ALQ",5.76832099579377,404,6.99025650049388,"Gd","Y","SBrkr",6.99025650049388,0,6.99025650049388,1,0,1,0,3,"TA",6,0,"Attchd",1989,"Unf",2,6.19440539110467,"Y",5,2010,"WD","Normal",11.8837991283088,"Wd Sdng",6.00141487796115,4,0,1,0,1,1,0.666666666666667,0,0,0,1,-0.0126491046165086,0,1,0,0,0,0.159218094617322,0.0399220563888155,0
75,50,"RM",4.0943445622221,8.66388757056704,"Reg","Corner","OldTown","Norm","1Fam","2Story",3,6,1915,1950,"Gambrel","VinylSd","None",5.25749537202778,"Gd","Gd","CBlock","Fa","No","Unf",4.75359019110636,840,6.73340189183736,"Gd","N","SBrkr",6.73340189183736,6.63987583382654,7.38087903556412,0,0,2,0,3,"TA",8,0,"Detchd",1915,"Unf",1,5.93753620508243,"Y",5,2010,"WD","Normal",11.5843154610569,"VinylSd",6.73340189183736,4,0,0,0,1,0,0.666666666666667,0,0,0,1,-0.0388539255010474,0,1,0,0,0,1.37715580387046,-0.0508263882436586,0
76,180,"RM",3.04452243772342,7.37525577800975,"Reg","Inside","MeadowV","Norm","Twnhs","SLvl",4,5,1973,1973,"Gable","CmentBd","None",4.68213122712422,"TA","TA","CBlock","Gd","Gd","GLQ",6.13556489108174,0,6.13556489108174,"TA","Y","SBrkr",6.26530121273771,6.13556489108174,6.89568269774787,1,0,1,0,2,"TA",5,0,"BuiltIn",1973,"Unf",1,5.6937321388027,"Y",11,2009,"WD","Normal",11.418614785499,"CemntBd",4.4188406077966,4,0,0,1,1,1,1,0,0,0,1,-0.0533527346123649,1,1,0,0,1,1.28131249950013,0.22605343657402,0
77,20,"RL",4.0943445622221,9.04487593224865,"IR1","Inside","NAmes","Norm","1Fam","1Story",4,7,1956,1956,"Gable","VinylSd","None",5.7037824746562,"TA","TA","CBlock","TA","No","ALQ",5.42934562895444,724,6.85856503479136,"Ex","Y","FuseA",6.85856503479136,0,6.85856503479136,0,0,1,0,2,"TA",4,0,"Detchd",1956,"Unf",1,5.64544689764324,"Y",4,2008,"WD","Normal",11.8185702377962,"VinylSd",6.58479139238572,1,0,1,0,1,1,0.5,0,0,0,1,-0.0183566325363603,0,1,0,0,0,0.440850555992272,0.085563247242946,0
78,50,"RM",3.91202300542815,9.06357899058078,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",5,5,1948,2001,"Gable","Wd Sdng","None",5.8406416573734,"TA","TA","CBlock","TA","No","BLQ",5.8171111599632,295,6.51025834052315,"TA","Y","SBrkr",6.97728134163075,5.36129216570943,7.15851399732932,1,0,1,0,2,"TA",6,0,"Detchd",1948,"Unf",1,5.48063892334199,"Y",1,2008,"WD","Normal",11.7519423654407,"Wd Sdng",5.68697535633982,4,0,0,0,1,1,1,0,0,0,1,-0.0241865713674625,0,1,0,0,1,0.304443668165044,0.0298262596373791,0
79,90,"RL",4.27666611901606,9.28526229849344,"Reg","Inside","Sawyer","Norm","Duplex","1Story",4,5,1968,1968,"Hip","HdBoard","None",5.72358510195238,"TA","TA","CBlock","TA","No","Unf",3.17805383034795,1768,7.47760424319759,"TA","N","SBrkr",7.47760424319759,0,7.47760424319759,0,0,2,0,4,"TA",8,0,"Detchd",2002,"RFn",0,6.26909628370626,"Y",4,2010,"WD","Normal",11.8240798936072,"HdBoard",7.47760424319759,4,0,1,0,1,1,0.5,1,0,0,1,-0.0178745376529004,0,1,0,0,1,0.429272626489498,-0.0431414712277529,0
80,50,"RM",4.0943445622221,9.25339986143663,"Reg","Corner","OldTown","Norm","1Fam","2Story",5,6,1910,1981,"Gable","Wd Sdng","None",5.17048399503815,"TA","TA","PConc","TA","No","Unf",5.66988092298052,440,6.08677472691231,"Gd","Y","SBrkr",6.52502965784346,6.30627528694802,7.11476944836646,0,0,1,1,2,"TA",5,0,"Detchd",1966,"Unf",2,6.08677472691231,"Y",5,2009,"WD","Normal",11.6082356447746,"Wd Sdng",6.08677472691231,4,0,0,0,1,1,1,0,1,0,1,-0.0367609094257529,0,1,0,0,0,0.462720653565429,0.0637107755072556,0
81,60,"RL",4.60517018598809,9.47270463644367,"Reg","Corner","NAmes","Norm","1Fam","2Story",6,6,1968,1968,"Gable","VinylSd","BrkFace",6.35610766069589,"TA","Gd","CBlock","Gd","No","Rec",6.10479323241498,448,6.79794041297493,"TA","Y","SBrkr",7.07496319796604,6.86693328446188,7.66949525100769,0,0,2,1,4,"Gd",8,1,"Attchd",1968,"Fin",1,6.23244801655052,"Y",6,2009,"WD","Normal",12.173032791452,"VinylSd",6.10479323241498,4,0,0,0,0,1,0.75,0,0,0,1,0.0126588409085214,0,1,0,0,1,-0.0146681807352708,0.0583143608087784,0
82,120,"RM",3.46573590279973,8.41183267575841,"Reg","FR2","Mitchel","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","VinylSd","BrkFace",6.09356977004514,"TA","Gd","PConc","Ex","No","GLQ",7.09090982207998,36,7.12044437239249,"Ex","Y","SBrkr",7.19818357710194,0,7.19818357710194,1,0,2,0,2,"TA",5,0,"Attchd",1998,"Fin",2,6.00388706710654,"Y",3,2006,"WD","Normal",11.9414558460094,"VinylSd",3.58351893845611,4,0,1,0,1,0,1.5,0,1,0,1,-0.00760414181770477,1,1,0,1,0,0.00881114845543567,0.00592976859087827,0
83,20,"RL",4.35670882668959,9.23073106162392,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2007,2007,"Gable","VinylSd","Stone",6.14846829591765,"TA","TA","PConc","Gd","No","GLQ",3.49650756146648,1530,7.35436233042148,"Ex","Y","SBrkr",7.35436233042148,0,7.35436233042148,0,0,2,0,3,"Gd",6,1,"Attchd",2007,"RFn",3,6.63068338564237,"Y",10,2008,"WD","Normal",12.4090134895269,"VinylSd",7.33302301438648,4,0,1,0,0,1,0.666666666666667,0,1,0,1,0.0333071519900743,0,1,0,0,0,0.72271232968939,0.0334767621707255,0
84,20,"RL",4.38202663467388,9.09290727508409,"IR1","Inside","NAmes","Norm","1Fam","1Story",5,5,1960,1960,"Gable","MetalSd","BrkCmn",4.18965474202643,"TA","TA","CBlock","TA","No","Unf",5.66296048013595,1065,6.97073007814353,"Gd","Y","SBrkr",6.97073007814353,0,6.97073007814353,0,0,1,1,3,"TA",6,0,"Detchd",1974,"Unf",2,6.13339804299665,"Y",7,2007,"COD","Normal",11.7479975871497,"MetalSd",6.97073007814353,1,0,1,0,1,1,0.666666666666667,0,0,0,1,-0.0245317394679265,0,1,0,0,0,0.3087884031439,0.0828995255938528,0
85,80,"RL",4.24849524204936,9.05134464048573,"IR1","Inside","Gilbert","Norm","1Fam","SLvl",7,5,1995,1996,"Gable","HdBoard","BrkFace",3.09104245335832,"TA","TA","PConc","Gd","No","Unf",6.03068526026126,384,5.95064255258773,"Gd","Y","SBrkr",6.68959926917897,6.50727771238501,7.29573507274928,0,0,2,1,3,"TA",7,1,"BuiltIn",1995,"Fin",2,5.99146454710798,"Y",5,2009,"WD","Normal",12.0346910287746,"HdBoard",5.95064255258773,1,0,0,0,1,1,1,0,1,0,1,0.000553936674247146,0,1,0,0,0,0.00568884171806196,0.000185605624408328,0
86,60,"RL",4.79579054559674,9.68402471906149,"Reg","Corner","NoRidge","Norm","1Fam","2Story",8,5,1991,1992,"Hip","HdBoard","BrkFace",5.64897423816121,"Gd","TA","CBlock","Gd","No","Unf",4.02535169073515,1288,7.1608459066643,"Ex","Y","SBrkr",7.1708884785125,7.01750614294126,7.79028238070348,0,0,2,1,4,"Gd",9,1,"Attchd",1991,"Unf",2,6.13556489108174,"Y",4,2006,"WD","Normal",12.4684369099977,"HdBoard",7.1608459066643,4,1,0,0,0,1,0.75,0,0,0,1,0.0385067012812695,0,1,0,0,0,0.835534296055482,0.230540996681692,0
